stcofips,langoha,langstr,lep,se,b
41041,guj,guj,1,.0012919602519965,.0006459801224992
41041,hat,hat,0,.0045226407513053,.0022613203618675
41041,hat,hat,1,0,0
41041,heb,heb,0,53.50953660622095,.0011981072602794
41041,heb,heb,1,.0207388885830447,.0103694442659616
41041,hin,hin,0,20.13935671675845,10.06967830657959
41041,hin,hin,1,2.381581773448442,1.190790891647339
41041,hmn,hmn,0,.001040221654081,.000520110828802
41041,hmn,hmn,1,.0049973558823076,.002498677931726
41041,ita,ita,0,20.16576204819384,23.55930328369141
41041,ita,ita,1,41.83443114118143,7.795009613037109
41041,jpn,jpn,0,41.55595431303663,35.37450695037842
41041,jpn,jpn,1,61.98636600344063,50.29317855834961
41041,khm,khm,0,3.652263456879784,1.826131701469421
41041,khm,khm,1,.0037604249000385,.0018802124541253
41041,kor,kor,0,85.95638144849252,40
41041,kor,kor,1,58.42990634151423,35.00000047683716
41041,mal,mal,0,.0021317667391386,.0015071600209922
41041,mal,mal,1,.0101808059691641,.0050904029048979
41041,nav,nav,0,.0026895615997057,.0013447807868943
41041,nav,nav,1,.018159067296416,.0090795336291194
41041,qas,qas,0,5.031527610041013,4.486167041584849
41041,qas,qas,1,.0238973103909748,.0187088581733406
41041,qie,qie,0,118.9714054451803,44.34616233152337
41041,qie,qie,1,.0097234176828821,.0060510620241985
41041,nep,nep,0,150.7417144147063,.0093766956124455
41041,nep,nep,1,63.41796574241601,.0023933830671012
41041,qna,qna,0,177.6904238239923,8.597410202026367
41041,qna,qna,1,10.50004168910879,13.86485052108765
41041,map,map,0,156.956744607342,26.15858125686646
41041,map,map,1,142.6325540914374,.0340486504137516
41041,qsl,qsl,0,90.11583190083576,.088300883769989
41041,qsl,qsl,1,37.0769829845462,25.57200241088867
41041,und,und,0,122.3112111752246,.3353788314852864
41041,und,und,1,.0357130931191862,.0288379290141165
41041,pan,pan,0,.0024837192969476,.0012418596306816
41041,pan,pan,1,.0039682593433351,.0019841296598315
41041,per,per,0,85.56683985067609,.0030117575079203
41041,per,per,1,26.2315411289539,.0006270988378674
41041,pol,pol,0,8.70176612203397,.0299957375973463
41041,pol,pol,1,42.68803760642435,22.10699081420898
41041,por,por,0,26.24843941545528,.003113976912573
41041,por,por,1,.0012401455091962,.0006200727657415
41041,rus,rus,0,70.42863455951684,86.83388328552246
41041,rus,rus,1,11.48879923815236,11.72385120391846
41041,hbs,hbs,0,.0226693615915226,.0113346809521317
41041,hbs,hbs,1,38.90939369829283,19.45469665527344
41041,spa,spa,0,7229.574799478182,1969.999954223633
41041,spa,spa,1,3811.357374881356,1268
41041,tam,tam,0,.0016560743975029,.0008280372130685
41041,tam,tam,1,.0037692852654951,.0018846426391974
41041,tel,tel,0,.0016951602554807,.0008475801441818
41041,tel,tel,1,.0051072854272616,.0025536427274346
41041,tgl,tgl,0,230.6794005537637,79.99999904632568
41041,tgl,tgl,1,36.26982048383597,40
41041,tha,tha,0,39.31642934208214,5.150911331176758
41041,tha,tha,1,32.08013264597727,26.64015746116638
41041,ukr,ukr,0,59.34731262344572,.0364836603403091
41041,ukr,ukr,1,36.18351004153386,44.14245796203613
41041,urd,urd,0,.0026218490379853,.0013109245337546
41041,urd,urd,1,.0012128973403781,.0006064486806281
41041,vie,vie,0,50.0184804714405,31.00000095367432
41041,vie,vie,1,0,0
41041,yid,yid,0,2.580614125253571,1.29030704498291
41041,yid,yid,1,.0294976566466701,.0147488284856081
41041,yor,yor,0,68.04733252845229,69.90229392657056
41041,yor,yor,1,81.01572298721472,.0022721797577105
41043,afa,afa,0,.0014069330546636,.0008580400462961
41043,afa,afa,1,.0038416475984137,.003022481163498
41043,ara,ara,0,0,0
41043,ara,ara,1,0,0
41043,arm,arm,0,.0016169015785081,.0008084508008324
41043,arm,arm,1,2.80713412963997,1.40356707572937
41043,ben,ben,0,196.0257875255192,6.067171573638916
41043,ben,ben,1,41.25644332962958,50.09304428100586
41043,swa,swa,0,72.57324055146377,.0008762009383645
41043,swa,swa,1,.0033486764586771,.0016743382439017
41043,chn,chn,0,1985.816225828481,168.9999980926514
41043,chn,chn,1,1529.685565387566,89.9999988079071
41043,eng,eng,0,113152.8156079202,112713.998046875
41043,eng,eng,1,0,0
41043,fre,fre,0,1044.19962503996,197.5196447372437
41043,fre,fre,1,21.04874974250624,22.99896430969238
41043,ger,ger,0,449.6785158067094,293.1567153930664
41043,ger,ger,1,106.5875474595297,71.98043060302734
41043,gre,gre,0,48.04883888262806,.0008943950524554
41043,gre,gre,1,60.74182927949034,30.37091445922852
41043,guj,guj,0,356.7304107270643,.0018070013029501
41043,guj,guj,1,.0025447909682886,.0012723954860121
41043,hat,hat,0,42.96071657858273,21.4803581237793
41043,hat,hat,1,.0020704776769999,.0010352388489991
41043,heb,heb,0,146.7440639770481,1.133405804634094
41043,heb,heb,1,11.75225094276325,5.876125335693359
41043,hin,hin,0,366.6517980531733,.0049730330356397
41043,hin,hin,1,124.6612166847111,.0049840193241835
41043,hmn,hmn,0,36.48237581514103,.0002821622183546
41043,hmn,hmn,1,.0034899607042035,.0017449803417549
41043,ita,ita,0,66.03809066701817,57.168616771698
41043,ita,ita,1,292.4807151762317,.0016794017283246
41043,jpn,jpn,0,309.3092141230297,12.81698024272919
41043,jpn,jpn,1,185.9767316805049,28.34779167175293
41043,khm,khm,0,75.24771266768678,3.386486530303955
41043,khm,khm,1,.0011379381353034,.0005689690588042
41043,kor,kor,0,737.7690187314727,41
41043,kor,kor,1,0,0
41043,mal,mal,0,132.0343157928082,5.380918502807617
41043,mal,mal,1,.0060214265293907,.0030107132624835
41043,nav,nav,0,80.53646119635037,40.26823043823242
41043,nav,nav,1,.0008439649288305,.0004219824622851
41043,qas,qas,0,82.4504662439825,2.650123611092567
41043,qas,qas,1,.0159261028474442,.0107827184256166
41043,qie,qie,0,241.8024292300854,82.34927237033844
41043,qie,qie,1,24.64523548892385,12.32809602702037
41043,nep,nep,0,143.6413584026202,3.534706354141235
41043,nep,nep,1,.0068645783349765,.0045032779453322
41043,qna,qna,0,23.19175857962533,11.59587955474854
41043,qna,qna,1,10.69763559617885,5.348817825317383
41043,map,map,0,79.04756220357957,3.942654262791621
41043,map,map,1,40.3878127043179,55.12490653991699
41043,qsl,qsl,0,.0013827260160835,.0009770909964573
41043,qsl,qsl,1,.0067223481776507,.0047472482547164
41043,und,und,0,248.8433607482357,4.000357300043106
41043,und,und,1,95.49050316850119,14.76928758074064
41043,pan,pan,0,111.8030614989897,4.040995955467224
41043,pan,pan,1,52.46852607065824,49.78676891326904
41043,per,per,0,233.1658664750535,.0041837003082037
41043,per,per,1,143.1859108925351,.0027195366565138
41043,pol,pol,0,.0002614538566653,.0001307269267272
41043,pol,pol,1,.0067052525826262,.0033526262268424
41043,por,por,0,140.5427136639024,6.813790798187256
41043,por,por,1,.0024954739546974,.0012477369746193
41043,rus,rus,0,630.911570451045,33.24242317676544
41043,rus,rus,1,104.0504544454876,166.9834632873535
41043,hbs,hbs,0,48.16837027065842,4.689699172973633
41043,hbs,hbs,1,.0064562908826373,.0032281454186887
41043,spa,spa,0,4898.599466620536,4546.000030517578
41043,spa,spa,1,1937.982727162771,3077.000045776367
41043,tam,tam,0,42.62673973493267,1.212494611740112
41043,tam,tam,1,.0029349794624255,.0014674897538498
41043,tel,tel,0,66.24895341154455,1.161189556121826
41043,tel,tel,1,.0034060166792906,.0017030083108693
41043,tgl,tgl,0,68.16007733694354,191.0000038146973
41043,tgl,tgl,1,34.98534217168838,18.00000047683716
41043,tha,tha,0,88.73170372861118,34.44887065887451
41043,tha,tha,1,56.82909376751929,51.50802612304688
41043,ukr,ukr,0,19.3947904847982,3.06676983833313
41043,ukr,ukr,1,411.3394089739032,.0052073230035603
41043,urd,urd,0,50.02556231333762,25.01278114318848
41043,urd,urd,1,.0024069401202036,.0012034700484946
41043,vie,vie,0,647.106554092325,13.00000005960464
41043,vie,vie,1,29.30041280722557,28
41043,yid,yid,0,.0007842082880432,.0003921041497961
41043,yid,yid,1,117.1871166660397,.0006505153141916
41043,yor,yor,0,48.15158305987327,90.84328079223633
41043,yor,yor,1,32.05016227780514,.0195684917271137
41045,afa,afa,0,4.696174225143833,4.391346454620361
41045,afa,afa,1,.0114040019061422,.0080244489945471
41045,ara,ara,0,0,0
41045,ara,ara,1,0,0
41045,arm,arm,0,.0093282608930575,.0046641305088997
41045,arm,arm,1,.0210099721938576,.0105049861595035
41045,ben,ben,0,.0094799931983165,.0047399965114892
41045,ben,ben,1,.0172456299507747,.0086228149011731
41045,swa,swa,0,22.66686847073347,20.18398284912109
41045,swa,swa,1,.0100721939886076,.0050360970199108
41045,chn,chn,0,181.5522305077625,18
41045,chn,chn,1,0,0
41045,eng,eng,0,95325.93216958332,23556.00048828125
41045,eng,eng,1,0,0
41045,fre,fre,0,210.7321871179151,4.696627259254456
41045,fre,fre,1,0,0
41045,ger,ger,0,232.0427159414498,47.45852470397949
41045,ger,ger,1,0,0
41045,gre,gre,0,32.37281114403239,.0080385492183268
41045,gre,gre,1,.0237342383094792,.011867118999362
41045,guj,guj,0,62.95784220913136,.0127816242165864
41045,guj,guj,1,44.48947464841755,.0097968885675073
41045,hat,hat,0,.6067455488402408,.3033727705478668
41045,hat,hat,1,0,0
41045,heb,heb,0,19.30323623642468,9.651618003845215
41045,heb,heb,1,.0036329437942823,.0018164719222113
41045,hin,hin,0,.0084519062256831,.0042259530164301
41045,hin,hin,1,.0232270234892559,.011613511480391
41045,hmn,hmn,0,.0087223926775885,.0043611964210868
41045,hmn,hmn,1,.0012906321995563,.0006453160895035
41045,ita,ita,0,86.55575753404554,.0157559821382165
41045,ita,ita,1,33.17890108998582,.0254265703260899
41045,jpn,jpn,0,49.15119682088913,90.62933158874512
41045,jpn,jpn,1,16.67094966533523,17.92709159851074
41045,khm,khm,0,40.44149057782428,.011740050278604
41045,khm,khm,1,.0006998301328063,.000349915062543
41045,kor,kor,0,0,0
41045,kor,kor,1,0,0
41045,mal,mal,0,.0080486387916925,.0040243193507195
41045,mal,mal,1,.0019004130628462,.0009502065367997
41045,nav,nav,0,104.6892070756341,.0037170005962253
41045,nav,nav,1,.0018606280009366,.0009303140104748
41045,qas,qas,0,47.82793230480346,35.28697994397953
41045,qas,qas,1,.0046155884204891,.0039055548259057
41045,qie,qie,0,93.23022623199243,108.9052571705543
41045,qie,qie,1,23.15549433605619,.1117763631045818
41045,nep,nep,0,.0372399589114733,.0229014744982123
41045,nep,nep,1,.0699501363168896,.0435792990028858
41045,qna,qna,0,637.3706513230499,11.1873277425766
41045,qna,qna,1,.0023354969003404,.0011677484726533
41045,map,map,0,156.1591773947062,.0501200137659907
41045,map,map,1,10.53577761573323,5.666458606719971
41045,qsl,qsl,0,.0010221560058016,.0007227723835967
41045,qsl,qsl,1,.000354417568,.0002502519564587
41045,und,und,0,50.23282067725602,32.57804679870605
41045,und,und,1,18.88960085607625,8.981584956636652
41045,pan,pan,0,.0096592661975989,.0048296330496669
41045,pan,pan,1,.0718929242506594,.0359464623034
41045,per,per,0,.0085567375643241,.0042783687822521
41045,per,per,1,51.15927802965582,25.57963943481445
41045,pol,pol,0,.0010251133904449,.0005125566967763
41045,pol,pol,1,.0003543401835994,.0001771700917743
41045,por,por,0,121.5245281311555,.0038794775027782
41045,por,por,1,20.28498286381224,10.14249134063721
41045,rus,rus,0,117.3162126476984,4.997733235359192
41045,rus,rus,1,68.59181900956034,.9988594278693199
41045,hbs,hbs,0,.0013386995792905,.000669349799864
41045,hbs,hbs,1,.0003272052227805,.0001636026136111
41045,spa,spa,0,6253.383109365682,3903.000091552734
41045,spa,spa,1,2741.912939958616,1762.999954223633
41045,tam,tam,0,.0035035128572288,.0017517564119771
41045,tam,tam,1,.0013626032920702,.000681301637087
41045,tel,tel,0,.0041604186060528,.0020802093204111
41045,tel,tel,1,.0010730475194544,.0005365237593651
41045,tgl,tgl,0,0,0
41045,tgl,tgl,1,0,0
41045,tha,tha,0,14.63953583695482,.0096100382506847
41045,tha,tha,1,16.35508577068327,13.39938163757324
41045,ukr,ukr,0,48.95392295072607,.0003620060451794
41045,ukr,ukr,1,112.6692899439966,.0005495267832885
41045,urd,urd,0,50.40794760393072,.0086462870240211
41045,urd,urd,1,.0174715150380064,.0087357573211193
41045,vie,vie,0,0,0
41045,vie,vie,1,70.41035069537992,.9999999701976776
41045,yid,yid,0,.0079225889858546,.0039612944237888
41045,yid,yid,1,.0028803714721925,.0014401857042685
41045,yor,yor,0,3.231395067393259,2.541476905345917
41045,yor,yor,1,0,0
41047,afa,afa,0,39.3230226440349,63.30555534362793
41047,afa,afa,1,.0195821796092007,.0115346063394099
41047,ara,ara,0,92.57475979511395,187.9999961853027
41047,ara,ara,1,138.606629897572,190
41047,arm,arm,0,.0030301895016357,.0015150947729126
41047,arm,arm,1,.0022945721149235,.0011472860351205
41047,ben,ben,0,10.81237122563761,9.599818229675293
41047,ben,ben,1,.0017492700146139,.0008746350067668
41047,swa,swa,0,96.58977384599828,143.8663864135742
41047,swa,swa,1,44.00711244838636,77.92325401306152
41047,chn,chn,0,146.1537610703194,465
41047,chn,chn,1,383.6923355367023,558
41047,eng,eng,0,1799.115676867388,243119.0078125
41047,eng,eng,1,0,0
41047,fre,fre,0,312.691005103843,603.7102355957031
41047,fre,fre,1,73.43347063413931,54.99958801269531
41047,ger,ger,0,181.3355864403564,593.22350025177
41047,ger,ger,1,42.7322026288139,53.5517110824585
41047,gre,gre,0,.0022410046762969,.0011205023620278
41047,gre,gre,1,.0022445921909537,.0011222960893065
41047,guj,guj,0,.0036053722804323,.0018026861362159
41047,guj,guj,1,.0022675376265487,.0011337688192725
41047,hat,hat,0,20.26955195183468,4.289752006530762
41047,hat,hat,1,.0008219994939677,.0004109997535124
41047,heb,heb,0,.0043858056149969,.0021929028443992
41047,heb,heb,1,16.15766944773973,12.8866024017334
41047,hin,hin,0,18.93285753610431,17.42260360717773
41047,hin,hin,1,14.6105029644773,15.56521129608154
41047,hmn,hmn,0,58.03992640106141,86.47471809387207
41047,hmn,hmn,1,25.48877903010092,22.65074920654297
41047,ita,ita,0,28.6246924238047,45.1872615814209
41047,ita,ita,1,164.7613301064224,260.4720916748047
41047,jpn,jpn,0,117.1554865126663,285.9160461425781
41047,jpn,jpn,1,43.8064298465241,62.36516094207764
41047,khm,khm,0,31.86968207783359,47.30281448364258
41047,khm,khm,1,99.05036893387879,47.60239791870117
41047,kor,kor,0,133.5990354400353,378.9999961853027
41047,kor,kor,1,117.1066303972393,173.9999966621399
41047,mal,mal,0,252.4932654965153,425.6794738769531
41047,mal,mal,1,.0032982293690365,.0016491146525368
41047,nav,nav,0,27.25072121321975,24.19530487060547
41047,nav,nav,1,.0030097746878513,.0015048873610795
41047,qas,qas,0,.0089644346839891,.0062129215802997
41047,qas,qas,1,136.5446248568124,289.5116049486678
41047,qie,qie,0,138.8901531143272,316.3524744811002
41047,qie,qie,1,.0173359090364487,.0120322559960186
41047,nep,nep,0,18.68235626199719,19.5282228650758
41047,nep,nep,1,.008137727865022,.0051291228737682
41047,qna,qna,0,22.61162766291729,38.70485305786133
41047,qna,qna,1,42.9305384071722,55.23293304443359
41047,map,map,0,561.7450141657929,1389.641771073046
41047,map,map,1,262.1732830062317,1035.385623931885
41047,qsl,qsl,0,19.84021028427806,15.94417443010025
41047,qsl,qsl,1,21.17243936816774,14.72276801039698
41047,und,und,0,116.9877152473662,243.8520059585571
41047,und,und,1,191.1126087334679,290.9418152217986
41047,pan,pan,0,63.03597270197834,94.34656572341919
41047,pan,pan,1,5.088871404089359,3.053094148635864
41047,per,per,0,.0022785321204445,.0011392660671845
41047,per,per,1,10.01614183351074,10.88601875305176
41047,pol,pol,0,.0021575307525221,.001078765373677
41047,pol,pol,1,.0020826345311491,.0010413172421977
41047,por,por,0,118.0522593494085,270.5562934875488
41047,por,por,1,.0021765967387059,.0010882983915508
41047,rus,rus,0,544.6364689412391,2575.449974060059
41047,rus,rus,1,287.3844324449721,858.6313629150391
41047,hbs,hbs,0,.0019111187153023,.0009555593715049
41047,hbs,hbs,1,.0019560900594941,.0009780450491235
41047,spa,spa,0,2238.03150286418,36164.0009765625
41047,spa,spa,1,1631.901737620866,30814.00048828125
41047,tam,tam,0,75.10859000785962,56.50053405761719
41047,tam,tam,1,.0016704370642853,.000835218525026
41047,tel,tel,0,49.36739706099689,47.82782745361328
41047,tel,tel,1,.001865013939473,.0009325069840997
41047,tgl,tgl,0,317.4433066386619,831.0000152587891
41047,tgl,tgl,1,397.0705866483314,494.0000152587891
41047,tha,tha,0,85.3897065080977,218.6506004333496
41047,tha,tha,1,66.77072244794647,141.4810810089111
41047,ukr,ukr,0,47.76551894206413,71.60380172729492
41047,ukr,ukr,1,150.9202877110889,221.6438522338867
41047,urd,urd,0,.002377727057191,.0011888635344803
41047,urd,urd,1,.0021154000105863,.0010577000211924
41047,vie,vie,0,276.8264771251117,311
41047,vie,vie,1,136.5909809223725,232.0000038146973
41047,yid,yid,0,172.1530733506158,173.0737075805664
41047,yid,yid,1,.0046887793229413,.0023443896789104
41047,yor,yor,0,142.14848194043,276.7765197753906
41047,yor,yor,1,26.29963699804585,28.44828935328405
41049,afa,afa,0,.8936399658866614,.4468199908733368
41049,afa,afa,1,100.8958763479323,.0297552831470966
41049,ara,ara,0,0,0
41049,ara,ara,1,0,0
41049,arm,arm,0,0,0
41049,arm,arm,1,0,0
41049,ben,ben,0,0,0
41049,ben,ben,1,0,0
41049,swa,swa,0,31.52727865383256,.3234460055828094
41049,swa,swa,1,.0273018610847914,.0174259170889854
41049,chn,chn,0,0,0
41049,chn,chn,1,0,0
41049,eng,eng,0,86084.86417483621,7483.999877929688
41049,eng,eng,1,0,0
41049,fre,fre,0,0,0
41049,fre,fre,1,0,0
41049,ger,ger,0,439.9595470906068,3.999322414398193
41049,ger,ger,1,0,0
41049,gre,gre,0,0,0
41049,gre,gre,1,0,0
41049,guj,guj,0,0,0
41049,guj,guj,1,0,0
41049,hat,hat,0,0,0
41049,hat,hat,1,0,0
41049,heb,heb,0,13.08845591437952,.1436819583177567
41049,heb,heb,1,63.81815252572637,31.90907669067383
41049,hin,hin,0,0,0
41049,hin,hin,1,0,0
41049,hmn,hmn,0,.4917648408014657,.2458824217319489
41049,hmn,hmn,1,0,0
41049,ita,ita,0,0,0
41049,ita,ita,1,0,0
41049,jpn,jpn,0,180.3493727192706,1.191194117069244
41049,jpn,jpn,1,0,0
41049,khm,khm,0,.4888508640418621,.244425430893898
41049,khm,khm,1,0,0
41049,kor,kor,0,0,0
41049,kor,kor,1,0,0
41049,mal,mal,0,.7901254425168288,.3950627148151398
41049,mal,mal,1,0,0
41049,nav,nav,0,.2158245155304953,.1079122573137283
41049,nav,nav,1,.0062800333542624,.0031400166917592
41049,qas,qas,0,2.248743103551123,1.576457738876343
41049,qas,qas,1,0,0
41049,qie,qie,0,0,0
41049,qie,qie,1,0,0
41049,nep,nep,0,0,0
41049,nep,nep,1,0,0
41049,qna,qna,0,147.3508316166726,2.374101608991623
41049,qna,qna,1,45.91028636951908,.0178203005343676
41049,map,map,0,72.91677077195138,2.321691811084747
41049,map,map,1,0,0
41049,qsl,qsl,0,.0341359744516273,.0170679874718189
41049,qsl,qsl,1,0,0
41049,und,und,0,.5040725758793613,.4343669414520264
41049,und,und,1,58.91866039232137,.0173253528773785
41049,pan,pan,0,0,0
41049,pan,pan,1,0,0
41049,per,per,0,0,0
41049,per,per,1,0,0
41049,pol,pol,0,71.44146509255191,.0285807503387332
41049,pol,pol,1,0,0
41049,por,por,0,0,0
41049,por,por,1,0,0
41049,rus,rus,0,36.96733066030156,7.912264764308929
41049,rus,rus,1,0,0
41049,hbs,hbs,0,.015417982800773,.0077089914120734
41049,hbs,hbs,1,0,0
41049,spa,spa,0,15500.82868752506,1960.000068664551
41049,spa,spa,1,12875.70656313664,1880.000045776367
41049,tam,tam,0,.329886973633165,.1649434864521027
41049,tam,tam,1,0,0
41049,tel,tel,0,.3036068679755535,.1518034338951111
41049,tel,tel,1,0,0
41049,tgl,tgl,0,0,0
41049,tgl,tgl,1,0,0
41049,tha,tha,0,72.40604431887057,.7085388898849487
41049,tha,tha,1,0,0
41049,ukr,ukr,0,197.5601643922365,.0343775097280741
41049,ukr,ukr,1,0,0
41049,urd,urd,0,0,0
41049,urd,urd,1,0,0
41049,vie,vie,0,51.03430218980171,3
41049,vie,vie,1,0,0
41049,yid,yid,0,.3393424710865197,.1696712374687195
41049,yid,yid,1,.0109140415434646,.005457020830363
41049,yor,yor,0,5.940526893443756,.000677486314089
41049,yor,yor,1,0,0
41051,afa,afa,0,651.7432692882221,2041.147323608398
41051,afa,afa,1,586.6276984942195,1674.869598388672
41051,ara,ara,0,937.4113205454256,2295.999984741211
41051,ara,ara,1,363.0672605638787,1250.999975204468
41051,arm,arm,0,52.76448214634419,89.01923561096191
41051,arm,arm,1,16.74082946253709,12.02672481536865
41051,ben,ben,0,34.1107188094199,53.83495903015137
41051,ben,ben,1,.0011616919761168,.0005808459827676
41051,swa,swa,0,261.3353470835009,504.8657655715942
41051,swa,swa,1,199.401175054916,247.0965881347656
41051,chn,chn,0,479.2566611593677,4736.000061035156
41051,chn,chn,1,541.2757896569456,5874.999816894531
41051,eng,eng,0,4097.000495789573,619522.9921875
41051,eng,eng,1,0,0
41051,fre,fre,0,496.526377304746,3552.595184326172
41051,fre,fre,1,110.8263602068534,355.1672592163086
41051,ger,ger,0,314.923142905535,2936.735015869141
41051,ger,ger,1,107.1389998876975,283.4210424423218
41051,gre,gre,0,125.8622594331175,306.0376358032227
41051,gre,gre,1,153.2373977632164,172.3717803955078
41051,guj,guj,0,16.16140399234875,17.04833602905273
41051,guj,guj,1,15.23246582588383,9.061026573181152
41051,hat,hat,0,218.0341949242137,92.40481090545654
41051,hat,hat,1,127.8028037275591,79.83274078369141
41051,heb,heb,0,220.4936523907863,395.6983680725098
41051,heb,heb,1,67.9105677699999,109.3722076416016
41051,hin,hin,0,223.5391945149105,684.9916000366211
41051,hin,hin,1,79.62005728646972,120.9264039993286
41051,hmn,hmn,0,307.2890091692998,835.299934387207
41051,hmn,hmn,1,109.2735690394754,303.4497127532959
41051,ita,ita,0,199.4127407216234,606.3459930419922
41051,ita,ita,1,78.07091409067223,143.0501937866211
41051,jpn,jpn,0,339.0228649069078,2346.260559082031
41051,jpn,jpn,1,157.0439696729694,478.9976692199707
41051,khm,khm,0,177.663439828127,494.2799606323242
41051,khm,khm,1,116.8143506992907,112.9515075683594
41051,kor,kor,0,250.2508082114782,1026.999998092651
41051,kor,kor,1,124.7989168755896,478
41051,mal,mal,0,171.1475318581393,448.458683013916
41051,mal,mal,1,.0034742886761463,.0017371443100274
41051,nav,nav,0,15.84483342726867,17.20489311218262
41051,nav,nav,1,50.9589151685576,35.39841079711914
41051,qas,qas,0,1097.861944027814,2350.242347717285
41051,qas,qas,1,935.7425788261027,1803.038833618164
41051,qie,qie,0,478.7285299322506,2102.142601013184
41051,qie,qie,1,262.7581069232808,626.6496658325195
41051,nep,nep,0,171.3377531102504,359.7807865142822
41051,nep,nep,1,332.5051340036631,703.6230583190918
41051,qna,qna,0,180.8080144405593,308.9103240966797
41051,qna,qna,1,32.82933347966038,23.61478233337402
41051,map,map,0,429.8341636062971,1918.861343383789
41051,map,map,1,172.604608368601,831.0441284179688
41051,qsl,qsl,0,106.6822074377403,213.6086006164551
41051,qsl,qsl,1,47.71176901805288,69.90931129455566
41051,und,und,0,793.0676717854851,773.4314880371094
41051,und,und,1,1262.410727041718,459.5596542358398
41051,pan,pan,0,75.36422627190237,118.0972595214844
41051,pan,pan,1,16.4842639214267,14.38526630401611
41051,per,per,0,158.3462476636877,653.2880935668945
41051,per,per,1,121.829106443238,250.8934421539307
41051,pol,pol,0,103.687815219062,353.3338584899902
41051,pol,pol,1,57.53233927328055,100.7575836181641
41051,por,por,0,204.9013851508055,1197.47004699707
41051,por,por,1,53.5519413728829,64.16219139099121
41051,rus,rus,0,637.4653700574337,4386.515647888184
41051,rus,rus,1,614.681615376001,3814.12548828125
41051,hbs,hbs,0,187.0702930054542,594.6689968109131
41051,hbs,hbs,1,132.981912630681,291.0217247009277
41051,spa,spa,0,2483.005967131875,40244.00061035156
41051,spa,spa,1,1442.496135718394,23362.00048828125
41051,tam,tam,0,108.8432161557394,131.6744689941406
41051,tam,tam,1,9.197811231228465,7.109063148498535
41051,tel,tel,0,79.2307482901012,120.5000839233398
41051,tel,tel,1,.0020216596534674,.001010829815641
41051,tgl,tgl,0,567.546277711122,2345.000045776367
41051,tgl,tgl,1,301.0051522558548,943.0000228881836
41051,tha,tha,0,248.5480822093019,831.4226036071777
41051,tha,tha,1,220.0420992364901,894.4064054489136
41051,ukr,ukr,0,310.7065450371238,808.8729400634766
41051,ukr,ukr,1,668.1722098761526,1473.185989379883
41051,urd,urd,0,88.91509457324302,168.9435138702393
41051,urd,urd,1,39.01415289323302,27.84965896606445
41051,vie,vie,0,471.5311785489375,5477.000045776367
41051,vie,vie,1,833.2698638590172,8462
41051,yid,yid,0,422.9585555314677,534.741828918457
41051,yid,yid,1,240.9383319607829,360.0887355804443
41051,yor,yor,0,184.3805292470701,611.2650337219238
41051,yor,yor,1,18.04317501011964,17.57895078044385
41053,afa,afa,0,107.4781863769342,53.73909378051758
41053,afa,afa,1,3.043388574885194,1.875752070172894
41053,ara,ara,0,78.67178461700369,54
41053,ara,ara,1,0,0
41053,arm,arm,0,.0062757123701376,.0031378562562168
41053,arm,arm,1,.0079211685818372,.0039605842903256
41053,ben,ben,0,.000587628864924,.0002938144316431
41053,ben,ben,1,.0061288605416145,.0030644303187728
41053,swa,swa,0,94.10497379921,47.05248641967773
41053,swa,swa,1,2.821015077612177,1.410507559776306
41053,chn,chn,0,376.6956301150874,33.99999976158142
41053,chn,chn,1,381.9051071460786,186.9999942779541
41053,eng,eng,0,58579.39064210211,74400.0009765625
41053,eng,eng,1,0,0
41053,fre,fre,0,80.14694318076457,60.99961280822754
41053,fre,fre,1,0,0
41053,ger,ger,0,389.2744898114552,163.6704235076904
41053,ger,ger,1,155.3724199051669,136.9818496704102
41053,gre,gre,0,.0036812468508362,.0018406234448776
41053,gre,gre,1,79.08980506756228,39.54490280151367
41053,guj,guj,0,.0085307911278787,.0042653954587877
41053,guj,guj,1,.0057899131527579,.0028949566185474
41053,hat,hat,0,.0007764592913622,.0003882296441589
41053,hat,hat,1,0,0
41053,heb,heb,0,53.50733512434884,.002426378428936
41053,heb,heb,1,.0002209880929641,.0001104940456571
41053,hin,hin,0,18.52984850570914,9.264924049377441
41053,hin,hin,1,224.7185653072527,112.3592834472656
41053,hmn,hmn,0,.004416514256161,.0022082570940256
41053,hmn,hmn,1,.0057616317290871,.0028808158822358
41053,ita,ita,0,36.41490139963738,.0067900321446359
41053,ita,ita,1,56.09905310934958,.0075807590037584
41053,jpn,jpn,0,38.98264807046768,70.58175277709961
41053,jpn,jpn,1,85.78756807333741,62.72672653198242
41053,khm,khm,0,.0027426835214439,.0013713417574763
41053,khm,khm,1,.0032158750644932,.0016079375054687
41053,kor,kor,0,45.68916720624267,85
41053,kor,kor,1,73.79593875120686,27
41053,mal,mal,0,.0284636365901317,.0201268047094345
41053,mal,mal,1,.0092927571770841,.0046463785693049
41053,nav,nav,0,.0049743986933115,.0024871993809938
41053,nav,nav,1,.0000854138407096,.0000427069207944
41053,qas,qas,0,73.09857219057366,38.9228021427989
41053,qas,qas,1,.0303469947225464,.0185554740019143
41053,qie,qie,0,172.5507851609072,114.4878309099004
41053,qie,qie,1,.0601652001714343,.0387502294033766
41053,nep,nep,0,97.51580901480796,30.23653411865234
41053,nep,nep,1,63.38613222000929,.0195912942290306
41053,qna,qna,0,87.22027133884573,75.69613075256348
